problem_id,condition,group,correct,parsed_answer,truth,bin,op_type,response,clean_response,n_clean_tokens,n_gen_tokens,n_full_tokens,answer_token_idx,filename,has_trajectory,issues,contaminated
84,cot,G3,False,2,8,Small,A," (2 * 3) plus 2 is (2 * 3) + 2. ANSWER: (2 * 3) + 2

Question:", (2 * 3) plus 2 is (2 * 3) + 2. ANSWER: (2 * 3) + 2,29,31,31,28,084_cot.npy,True,,False
85,direct,G1,False,4,29,Small,B," (4 * 8) - 3
",4,1,8,8,0,085_direct.npy,True,,False
85,cot,G3,False,3,29,Small,B," (4 * 8) minus 3 is (4 * 8) - 3. ANSWER: (4 * 8) - 3

Question:", (4 * 8) minus 3 is (4 * 8) - 3. ANSWER: (4 * 8) - 3,29,31,31,28,085_cot.npy,True,,False
86,direct,G1,False,8,24,Small,C," 8
",8,2,2,2,1,086_direct.npy,True,,False
86,cot,G3,False,8,24,Small,C," 2 * (6 + 6) is 8. ANSWER: 8

Question:", 2 * (6 + 6) is 8. ANSWER: 8,17,19,19,16,086_cot.npy,True,,False
87,direct,G1,False,8,6,Small,D," 8
",8,2,2,2,1,087_direct.npy,True,,False
87,cot,G3,False,8,6,Small,D," 2 * (7 - 4) is 8. ANSWER: 8

Question:", 2 * (7 - 4) is 8. ANSWER: 8,17,19,19,16,087_cot.npy,True,,False
88,direct,G1,False,5,21,Small,A," (5 * 3) + 6
",5,1,8,8,0,088_direct.npy,True,,False
88,cot,G3,False,6,21,Small,A," (5 * 3) + 6 is (5 + 6) + 6. ANSWER: 6

Question:", (5 * 3) + 6 is (5 + 6) + 6. ANSWER: 6,23,25,25,22,088_cot.npy,True,,False
89,direct,G1,False,8,28,Small,B," (8 * 4)
",8,1,6,6,0,089_direct.npy,True,,False
89,cot,G3,False,4,28,Small,B," (8 * 4) - 4 is (8 * 4) - 4. ANSWER: (8 * 4) - 4

Question:", (8 * 4) - 4 is (8 * 4) - 4. ANSWER: (8 * 4) - 4,29,31,31,28,089_cot.npy,True,,False
90,direct,G1,False,8,44,Small,C," 8
",8,2,2,2,1,090_direct.npy,True,,False
90,cot,G3,False,8,44,Small,C," 4 * (4 + 7) is 8. ANSWER: 8

Question:", 4 * (4 + 7) is 8. ANSWER: 8,17,19,19,16,090_cot.npy,True,,False
91,direct,G1,False,8,-4,Small,D," 8
",8,2,2,2,1,091_direct.npy,True,,False
91,cot,G3,False,8,-4,Small,D," 2 * (4 - 6) is 8. ANSWER: 8

Question:", 2 * (4 - 6) is 8. ANSWER: 8,17,19,19,16,091_cot.npy,True,,False
92,direct,G1,False,8,45,Small,A," (8 * 5)
",8,1,6,6,0,092_direct.npy,True,,False
92,cot,G3,False,5,45,Small,A," (8 * 5) + 5 is (8 * 5) + 5. ANSWER: (8 * 5) + 5

Question:", (8 * 5) + 5 is (8 * 5) + 5. ANSWER: (8 * 5) + 5,29,31,31,28,092_cot.npy,True,,False
93,direct,G1,False,4,5,Small,B," (4 * 3) - (7)
",4,1,10,10,0,093_direct.npy,True,,False
93,cot,G3,False,7,5,Small,B," (4 * 3) - 7 is (4 * 3) - 7. ANSWER: (4 * 3) - 7

Question:", (4 * 3) - 7 is (4 * 3) - 7. ANSWER: (4 * 3) - 7,29,31,31,28,093_cot.npy,True,,False
94,direct,G1,False,9,26,Small,C," 9
",9,2,2,2,1,094_direct.npy,True,,False
94,cot,G3,False,8,26,Small,C," 2 * (9 + 4) is 8. ANSWER: 8

Question:", 2 * (9 + 4) is 8. ANSWER: 8,17,19,19,16,094_cot.npy,True,,False
95,direct,G1,False,8,15,Small,D," 8
",8,2,2,2,1,095_direct.npy,True,,False
95,cot,G3,False,8,15,Small,D," 5 * (9 - 6) is 8. ANSWER: 8

Question:", 5 * (9 - 6) is 8. ANSWER: 8,17,19,19,16,095_cot.npy,True,,False
96,direct,G1,False,6,34,Small,A," (6 * 5)
",6,1,6,6,0,096_direct.npy,True,,False
96,cot,G3,False,4,34,Small,A," (6 * 5) plus 4 is (6 * 5) + 4. ANSWER: (6 * 5) + 4

Question:", (6 * 5) plus 4 is (6 * 5) + 4. ANSWER: (6 * 5) + 4,29,31,31,28,096_cot.npy,True,,False
97,direct,G1,False,2,3,Small,B," (2 * 5)
",2,1,6,6,0,097_direct.npy,True,,False
97,cot,G3,False,7,3,Small,B," (2 * 5) minus 7 is (2 * 5) - 7. ANSWER: (2 * 5) - 7

Question:", (2 * 5) minus 7 is (2 * 5) - 7. ANSWER: (2 * 5) - 7,29,31,31,28,097_cot.npy,True,,False
98,direct,G1,False,8,56,Small,C," 8
",8,2,2,2,1,098_direct.npy,True,,False
98,cot,G3,False,8,56,Small,C," 7 times (6 + 2) is 8. ANSWER: 8

Question:", 7 times (6 + 2) is 8. ANSWER: 8,17,19,19,16,098_cot.npy,True,,False
99,direct,G1,False,8,-12,Small,D," 8
",8,2,2,2,1,099_direct.npy,True,,False
99,cot,G3,False,8,-12,Small,D," 6 * (7 - 9) is 8. ANSWER: 8

Question:", 6 * (7 - 9) is 8. ANSWER: 8,17,19,19,16,099_cot.npy,True,,False
100,direct,G1,False,8,57,Small,A," (8 * 7)
",8,1,6,6,0,100_direct.npy,True,,False
100,cot,G3,False,8,57,Small,A," (8 * 7) + 1 is 8. ANSWER: 8

Question:", (8 * 7) + 1 is 8. ANSWER: 8,17,19,19,16,100_cot.npy,True,,False
101,direct,G1,False,3,15,Small,B," (3 * 6)
",3,1,6,6,0,101_direct.npy,True,,False
101,cot,G3,False,3,15,Small,B," (3 * 6) - 3 is (3 + 6) - 3. ANSWER: (3 + 6) - 3

Question:", (3 * 6) - 3 is (3 + 6) - 3. ANSWER: (3 + 6) - 3,29,31,31,28,101_cot.npy,True,,False
102,direct,G1,False,8,24,Small,C," 8
",8,2,2,2,1,102_direct.npy,True,,False
102,cot,G3,False,8,24,Small,C," 6 * (2 + 2) is 8. ANSWER: 8

Question:", 6 * (2 + 2) is 8. ANSWER: 8,17,19,19,16,102_cot.npy,True,,False
103,direct,G1,False,8,-32,Small,D," 8
",8,2,2,2,1,103_direct.npy,True,,False
103,cot,G3,False,8,-32,Small,D," 8 * (3 - 7) is 8. ANSWER: 8

Question:", 8 * (3 - 7) is 8. ANSWER: 8,17,19,19,16,103_cot.npy,True,,False
104,direct,G1,False,5,31,Small,A," (5 * 6)
",5,1,6,6,0,104_direct.npy,True,,False
104,cot,G3,False,1,31,Small,A," (5 * 6) + 1 is (5 + 6) + 1. ANSWER: (5 + 6) + 1

Question:", (5 * 6) + 1 is (5 + 6) + 1. ANSWER: (5 + 6) + 1,29,31,31,28,104_cot.npy,True,,False
105,direct,G1,False,8,7,Small,B," (8 * 2)
",8,1,6,6,0,105_direct.npy,True,,False
105,cot,G3,False,9,7,Small,B," (8 * 2) minus 9 is (8 * 2) - 9. ANSWER: (8 * 2) - 9

Question:", (8 * 2) minus 9 is (8 * 2) - 9. ANSWER: (8 * 2) - 9,29,31,31,28,105_cot.npy,True,,False
106,direct,G1,False,8,70,Small,C," 8
",8,2,2,2,1,106_direct.npy,True,,False
106,cot,G3,False,8,70,Small,C," 5 * (7 + 7) is 8. ANSWER: 8

Question:", 5 * (7 + 7) is 8. ANSWER: 8,17,19,19,16,106_cot.npy,True,,False
107,direct,G1,False,8,-9,Small,D," 8
",8,2,2,2,1,107_direct.npy,True,,False
107,cot,G3,False,7,-9,Small,D," 3 * (6 - 9) is 7. ANSWER: 7

Question:", 3 * (6 - 9) is 7. ANSWER: 7,17,19,19,16,107_cot.npy,True,,False
108,direct,G1,False,6,54,Small,A," (6 * 8)
",6,1,6,6,0,108_direct.npy,True,,False
108,cot,G3,False,6,54,Small,A," (6 * 8) + 6 is (6 + 6) + 6. ANSWER: 6 + 6

Question:", (6 * 8) + 6 is (6 + 6) + 6. ANSWER: 6,21,27,27,20,108_cot.npy,True,,False
109,direct,G1,False,8,39,Small,B," (8 * 6) - (8 * 6)
",8,1,12,12,0,109_direct.npy,True,,False
109,cot,G3,False,9,39,Small,B," (8 * 6) - 9 is (8 * 6) - 9. ANSWER: 9

Question:", (8 * 6) - 9 is (8 * 6) - 9. ANSWER: 9,23,25,25,22,109_cot.npy,True,,False
110,direct,G1,False,8,48,Small,C," 8
",8,2,2,2,1,110_direct.npy,True,,False
110,cot,G3,False,8,48,Small,C," 4 * (5 + 7) is 8. ANSWER: 8

Question:", 4 * (5 + 7) is 8. ANSWER: 8,17,19,19,16,110_cot.npy,True,,False
111,direct,G1,False,8,-8,Small,D," 8
",8,2,2,2,1,111_direct.npy,True,,False
111,cot,G3,False,8,-8,Small,D," 8 * (4 - 5) is 8. ANSWER: 8

Question:", 8 * (4 - 5) is 8. ANSWER: 8,17,19,19,16,111_cot.npy,True,,False
112,direct,G1,False,8,21,Small,A," (8 * 2) + 5
",8,1,8,8,0,112_direct.npy,True,,False
112,cot,G3,False,5,21,Small,A," (8 * 2) + 5 is (8 * 2) + 5. ANSWER: (8 * 2) + 5

Question:", (8 * 2) + 5 is (8 * 2) + 5. ANSWER: (8 * 2) + 5,29,31,31,28,112_cot.npy,True,,False
113,direct,G1,False,6,23,Small,B," (6 * 5) - (6 * 5)
",6,1,12,12,0,113_direct.npy,True,,False
113,cot,G3,False,7,23,Small,B," (6 * 5) minus 7 is (6 * 5) - 7. ANSWER: 7

Question:", (6 * 5) minus 7 is (6 * 5) - 7. ANSWER: 7,23,25,25,22,113_cot.npy,True,,False
114,direct,G1,False,9,119,Small,C," 9
",9,2,2,2,1,114_direct.npy,True,,False
114,cot,G3,False,8,119,Small,C," 7 * (9 + 8) is 8. ANSWER: 8

Question:", 7 * (9 + 8) is 8. ANSWER: 8,17,19,19,16,114_cot.npy,True,,False
115,direct,G1,False,8,-36,Small,D," 8
",8,2,2,2,1,115_direct.npy,True,,False
115,cot,G3,False,8,-36,Small,D," 9 * (5 - 9) is 8. ANSWER: 8

Question:", 9 * (5 - 9) is 8. ANSWER: 8,17,19,19,16,115_cot.npy,True,,False
116,direct,G1,False,9,38,Small,A," (9 * 4)
",9,1,6,6,0,116_direct.npy,True,,False
116,cot,G3,False,2,38,Small,A," (9 * 4) + 2 is (9 * 4) + 2. ANSWER: (9 * 4) + 2

Question:", (9 * 4) + 2 is (9 * 4) + 2. ANSWER: (9 * 4) + 2,29,31,31,28,116_cot.npy,True,,False
117,direct,G1,False,6,40,Small,B," (6 * 7)
",6,1,6,6,0,117_direct.npy,True,,False
117,cot,G3,False,8,40,Small,B," (6 * 7) minus 2 is 8. ANSWER: 8

Question:", (6 * 7) minus 2 is 8. ANSWER: 8,17,19,19,16,117_cot.npy,True,,False
118,direct,G1,False,8,50,Small,C," 8
",8,2,2,2,1,118_direct.npy,True,,False
118,cot,G3,False,7,50,Small,C," 5 * (6 + 4) is 7. ANSWER: 7

Question:", 5 * (6 + 4) is 7. ANSWER: 7,17,19,19,16,118_cot.npy,True,,False
119,direct,G1,False,8,15,Small,D," 8
",8,2,2,2,1,119_direct.npy,True,,False
119,cot,G3,False,8,15,Small,D," 5 * (4 - 1) is 8. ANSWER: 8

Question:", 5 * (4 - 1) is 8. ANSWER: 8,17,19,19,16,119_cot.npy,True,,False
120,direct,G1,False,2,18,Small,A," (2 * 5) + 8
",2,1,8,8,0,120_direct.npy,True,,False
120,cot,G3,False,8,18,Small,A," (2 * 5) plus 8 is (2 * 5) + 8. ANSWER: (2 * 5) + 8

Question:", (2 * 5) plus 8 is (2 * 5) + 8. ANSWER: (2 * 5) + 8,29,31,31,28,120_cot.npy,True,,False
121,direct,G1,False,3,20,Small,B," (3 * 9)
",3,1,6,6,0,121_direct.npy,True,,False
121,cot,G3,False,7,20,Small,B," (3 * 9) minus 7 is (3 * 8) - 7. ANSWER: (3 * 8) - 7

Question:", (3 * 9) minus 7 is (3 * 8) - 7. ANSWER: (3 * 8) - 7,29,31,31,28,121_cot.npy,True,,False
122,direct,G1,False,8,80,Small,C," 8
",8,2,2,2,1,122_direct.npy,True,,False
122,cot,G3,False,8,80,Small,C," 5 * (8 + 8) is 8. ANSWER: 8

Question:", 5 * (8 + 8) is 8. ANSWER: 8,17,19,19,16,122_cot.npy,True,,False
123,direct,G1,False,8,16,Small,D," 8
",8,2,2,2,1,123_direct.npy,True,,False
123,cot,G3,False,8,16,Small,D," 8 * (5 - 3) is 8. ANSWER: 8

Question:", 8 * (5 - 3) is 8. ANSWER: 8,17,19,19,16,123_cot.npy,True,,False
124,direct,G1,False,2,13,Small,A," (2 * 4) + 7
",2,1,8,8,0,124_direct.npy,True,,False
124,cot,G3,False,8,13,Small,A," (2 * 3) plus 7 is (2 * 3) plus 8. ANSWER: 8

Question:", (2 * 3) plus 7 is (2 * 3) plus 8. ANSWER: 8,23,25,25,22,124_cot.npy,True,,False
125,direct,G1,False,5,11,Small,B," (5 * 4) - (5 * 4)
",5,1,12,12,0,125_direct.npy,True,,False
125,cot,G3,False,9,11,Small,B," (5 * 4) - 9 is (5 + 4) - 9. ANSWER: 9

Question:", (5 * 4) - 9 is (5 + 4) - 9. ANSWER: 9,23,25,25,22,125_cot.npy,True,,False
126,direct,G1,False,8,99,Small,C," 8
",8,2,2,2,1,126_direct.npy,True,,False
126,cot,G3,False,9,99,Small,C," 9 * (2 + 9) is 9. ANSWER: 9

Question:", 9 * (2 + 9) is 9. ANSWER: 9,17,19,19,16,126_cot.npy,True,,False
127,direct,G1,False,8,-25,Small,D," 8
",8,2,2,2,1,127_direct.npy,True,,False
127,cot,G3,False,5,-25,Small,D," 5 * (3 - 8) is 5. ANSWER: 5

Question:", 5 * (3 - 8) is 5. ANSWER: 5,17,19,19,16,127_cot.npy,True,,False
128,direct,G1,False,4,45,Small,A," (4 * 9)
",4,1,6,6,0,128_direct.npy,True,,False
128,cot,G3,False,9,45,Small,A," (4 * 9) + 9 is (4 * 9) + 9. ANSWER: 9

Question:", (4 * 9) + 9 is (4 * 9) + 9. ANSWER: 9,23,25,25,22,128_cot.npy,True,,False
129,direct,G1,False,7,54,Small,B," (7 * 9)
",7,1,6,6,0,129_direct.npy,True,,False
129,cot,G3,False,9,54,Small,B," (7 * 9) - 9 is (7 + 9) - 9. ANSWER: (7 + 9) - 9

Question:", (7 * 9) - 9 is (7 + 9) - 9. ANSWER: (7 + 9) - 9,29,31,31,28,129_cot.npy,True,,False
130,direct,G1,False,9,96,Small,C," 9
",9,2,2,2,1,130_direct.npy,True,,False
130,cot,G3,False,8,96,Small,C," 8 * (9 + 3) is 8. ANSWER: 8

Question:", 8 * (9 + 3) is 8. ANSWER: 8,17,19,19,16,130_cot.npy,True,,False
131,direct,G1,False,8,36,Small,D," 8
",8,2,2,2,1,131_direct.npy,True,,False
131,cot,G3,False,9,36,Small,D," 9 * (9 - 5) is 9. ANSWER: 9

Question:", 9 * (9 - 5) is 9. ANSWER: 9,17,19,19,16,131_cot.npy,True,,False
132,direct,G1,False,5,39,Small,A," (5 * 6) + (5 * 6)
",5,1,12,12,0,132_direct.npy,True,,False
132,cot,G3,False,9,39,Small,A," (5 * 6) plus 9 is (5 * 6) + 9. ANSWER: 9

Question:", (5 * 6) plus 9 is (5 * 6) + 9. ANSWER: 9,23,25,25,22,132_cot.npy,True,,False
133,direct,G1,False,9,40,Small,B," (9 * 5)
",9,1,6,6,0,133_direct.npy,True,,False
133,cot,G3,False,8,40,Small,B," (9 * 5) minus 5 is 8. ANSWER: 8

Question:", (9 * 5) minus 5 is 8. ANSWER: 8,17,19,19,16,133_cot.npy,True,,False
134,direct,G1,False,8,72,Small,C," 8
",8,2,2,2,1,134_direct.npy,True,,False
134,cot,G3,False,8,72,Small,C," 9 * (3 + 5) is 8. ANSWER: 8

Question:", 9 * (3 + 5) is 8. ANSWER: 8,17,19,19,16,134_cot.npy,True,,False
135,direct,G1,False,9,-8,Small,D," 9
",9,2,2,2,1,135_direct.npy,True,,False
135,cot,G3,False,8,-8,Small,D," 4 * (5 - 7) is 8. ANSWER: 8

Question:", 4 * (5 - 7) is 8. ANSWER: 8,17,19,19,16,135_cot.npy,True,,False
136,direct,G1,False,8,22,Small,A," (8 * 9)
",8,1,6,6,0,136_direct.npy,True,,False
136,cot,G3,False,2,22,Small,A," (4 * 5) plus 2 is (4 * 5) + 2. ANSWER: (4 * 5) + 2

Question:", (4 * 5) plus 2 is (4 * 5) + 2. ANSWER: (4 * 5) + 2,29,31,31,28,136_cot.npy,True,,False
137,direct,G1,False,8,58,Small,B," (8 * 8) - 6
",8,1,8,8,0,137_direct.npy,True,,False
137,cot,G3,False,6,58,Small,B," (8 * 8) - 6 is (8 * 8) - 6. ANSWER: (8 * 8) - 6

Question:", (8 * 8) - 6 is (8 * 8) - 6. ANSWER: (8 * 8) - 6,29,31,31,28,137_cot.npy,True,,False
138,direct,G1,False,8,75,Small,C," 8
",8,2,2,2,1,138_direct.npy,True,,False
138,cot,G3,False,8,75,Small,C," 5 * (8 + 7) is 8. ANSWER: 8

Question:", 5 * (8 + 7) is 8. ANSWER: 8,17,19,19,16,138_cot.npy,True,,False
139,direct,G1,False,8,-8,Small,D," 8
",8,2,2,2,1,139_direct.npy,True,,False
139,cot,G3,False,9,-8,Small,D," 8 * (8 - 9) is 9. ANSWER: 9

Question:", 8 * (8 - 9) is 9. ANSWER: 9,17,19,19,16,139_cot.npy,True,,False
140,direct,G1,False,5,49,Small,A," (5 * 9)
",5,1,6,6,0,140_direct.npy,True,,False
140,cot,G3,False,4,49,Small,A," (5 * 9) plus 4 is (5 + 4) + 4. ANSWER: (5 + 4) + 4

Question:", (5 * 9) plus 4 is (5 + 4) + 4. ANSWER: (5 + 4) + 4,29,31,31,28,140_cot.npy,True,,False
141,direct,G1,False,6,40,Small,B," (6 * 8)
",6,1,6,6,0,141_direct.npy,True,,False
141,cot,G3,False,8,40,Small,B," (6 * 8) - 8 is (6 * 8) - 8. ANSWER: (6 * 8) - 8

Question:", (6 * 8) - 8 is (6 * 8) - 8. ANSWER: (6 * 8) - 8,29,31,31,28,141_cot.npy,True,,False
142,direct,G1,False,8,28,Small,C," 8
",8,2,2,2,1,142_direct.npy,True,,False
142,cot,G3,False,8,28,Small,C," 2 * (8 + 6) is 8. ANSWER: 8

Question:", 2 * (8 + 6) is 8. ANSWER: 8,17,19,19,16,142_cot.npy,True,,False
143,direct,G1,False,8,-32,Small,D," 8
",8,2,2,2,1,143_direct.npy,True,,False
143,cot,G3,False,8,-32,Small,D," 8 * (4 - 8) is 8. ANSWER: 8

Question:", 8 * (4 - 8) is 8. ANSWER: 8,17,19,19,16,143_cot.npy,True,,False
144,direct,G1,False,8,15,Small,A," (8 * 2)
",8,1,6,6,0,144_direct.npy,True,,False
144,cot,G3,False,8,15,Small,A," (4 * 2) + 7 is (8 + 8) + 8. ANSWER: (8 + 8) + 8

Question:", (4 * 2) + 7 is (8 + 8) + 8. ANSWER: (8 + 8) + 8,29,31,31,28,144_cot.npy,True,,False
145,direct,G1,False,2,-1,Small,B," (2 * 4) - 8
",2,1,8,8,0,145_direct.npy,True,,False
145,cot,G3,False,7,-1,Small,B," (2 * 3) - 7 is (2 * 3) - 7. ANSWER: (2 * 3) - 7

Question:", (2 * 3) - 7 is (2 * 3) - 7. ANSWER: (2 * 3) - 7,29,31,31,28,145_cot.npy,True,,False
146,direct,G1,False,9,48,Small,C," 9
",9,2,2,2,1,146_direct.npy,True,,False
146,cot,G3,False,8,48,Small,C," 4 * (9 + 3) is 8. ANSWER: 8

Question:", 4 * (9 + 3) is 8. ANSWER: 8,17,19,19,16,146_cot.npy,True,,False
147,direct,G1,False,8,-2,Small,D," 8
",8,2,2,2,1,147_direct.npy,True,,False
147,cot,G3,False,8,-2,Small,D," 2 * (6 - 7) is 8. ANSWER: 8

Question:", 2 * (6 - 7) is 8. ANSWER: 8,17,19,19,16,147_cot.npy,True,,False
148,direct,G1,False,7,43,Small,A," (7 * 5)
",7,1,6,6,0,148_direct.npy,True,,False
148,cot,G3,False,8,43,Small,A," (7 * 5) + 8 is (7 + 8)

Question:", (7 * 5) + 8 is (7 + 8),15,17,17,14,148_cot.npy,True,,False
149,direct,G1,False,7,42,Small,B," (7 * 7)
",7,1,6,6,0,149_direct.npy,True,,False
149,cot,G3,False,7,42,Small,B," (7 * 7) - 7 is (7 * 7) - 7. ANSWER: (7 * 7) - 7

Question:", (7 * 7) - 7 is (7 * 7) - 7. ANSWER: (7 * 7) - 7,29,31,31,28,149_cot.npy,True,,False
150,direct,G1,False,8,78,Small,C," 8
",8,2,2,2,1,150_direct.npy,True,,False
150,cot,G3,False,8,78,Small,C," 6 * (8 + 5) is 8. ANSWER: 8

Question:", 6 * (8 + 5) is 8. ANSWER: 8,17,19,19,16,150_cot.npy,True,,False
151,direct,G1,False,8,24,Small,D," 8
",8,2,2,2,1,151_direct.npy,True,,False
151,cot,G3,False,8,24,Small,D," 3 * (9 - 1) is 8. ANSWER: 8

Question:", 3 * (9 - 1) is 8. ANSWER: 8,17,19,19,16,151_cot.npy,True,,False
152,direct,G1,False,2,18,Small,A," (2 * 8)
",2,1,6,6,0,152_direct.npy,True,,False
152,cot,G3,False,4,18,Small,A," (2 * 7) plus 4 is (2 * 7) + 4. ANSWER: (2 * 7) + 4

Question:", (2 * 7) plus 4 is (2 * 7) + 4. ANSWER: (2 * 7) + 4,29,31,31,28,152_cot.npy,True,,False
153,direct,G1,False,3,5,Small,B," (3 * 2)
",3,1,6,6,0,153_direct.npy,True,,False
153,cot,G3,False,1,5,Small,B," (3 * 2) - 1 is (3 * 2) - 1. ANSWER: (3 * 2) - 1

Question:", (3 * 2) - 1 is (3 * 2) - 1. ANSWER: (3 * 2) - 1,29,31,31,28,153_cot.npy,True,,False
154,direct,G1,False,8,30,Small,C," 8
",8,2,2,2,1,154_direct.npy,True,,False
154,cot,G3,False,8,30,Small,C," 5 * (5 + 1) is 8. ANSWER: 8

Question:", 5 * (5 + 1) is 8. ANSWER: 8,17,19,19,16,154_cot.npy,True,,False
155,direct,G2,True,8,8,Small,D," 8
",8,2,2,2,1,155_direct.npy,True,,False
155,cot,G4,True,8,8,Small,D," 4 * (5 - 3) is 8. ANSWER: 8

Question:", 4 * (5 - 3) is 8. ANSWER: 8,17,19,19,16,155_cot.npy,True,,False
156,direct,G1,False,9,31,Small,A," (9 * 3)
",9,1,6,6,0,156_direct.npy,True,,False
156,cot,G3,False,4,31,Small,A," (9 * 3) plus 4 is (9 * 3) + 4. ANSWER: (9 * 3) + 4

Question:", (9 * 3) plus 4 is (9 * 3) + 4. ANSWER: (9 * 3) + 4,29,31,31,28,156_cot.npy,True,,False
157,direct,G1,False,9,48,Small,B," (9 * 6)
",9,1,6,6,0,157_direct.npy,True,,False
157,cot,G3,False,6,48,Small,B," (9 * 6) - 6 is (9 * 6) - 6. ANSWER: (9 * 6) - 6

Question:", (9 * 6) - 6 is (9 * 6) - 6. ANSWER: (9 * 6) - 6,29,31,31,28,157_cot.npy,True,,False
158,direct,G1,False,8,24,Small,C," 8
",8,2,2,2,1,158_direct.npy,True,,False
158,cot,G3,False,8,24,Small,C," 4 * (3 + 3) is 8. ANSWER: 8

Question:", 4 * (3 + 3) is 8. ANSWER: 8,17,19,19,16,158_cot.npy,True,,False
159,direct,G1,False,8,12,Small,D," 8
",8,2,2,2,1,159_direct.npy,True,,False
159,cot,G3,False,7,12,Small,D," 6 * (3 - 1) is 7. ANSWER: 7

Question:", 6 * (3 - 1) is 7. ANSWER: 7,17,19,19,16,159_cot.npy,True,,False
160,direct,G1,False,29,441,Medium,A," (29 * 14) + 35
",29,1,8,8,0,160_direct.npy,True,,False
160,cot,G3,False,35,441,Medium,A, (29 * 14) + 35 is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is, (29 * 14) + 35 is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is (29 + 35) is,200,200,200,199,160_cot.npy,True,,False
161,direct,G1,False,22,41,Medium,B," (22 * 4) - 47
",22,1,8,8,0,161_direct.npy,True,,False
161,cot,G3,False,47,41,Medium,B," (22 * 4) - 47 is (22 * 4) - 47. ANSWER: 47

Question:", (22 * 4) - 47 is (22 * 4) - 47. ANSWER: 47,23,25,25,22,161_cot.npy,True,,False
162,direct,G1,False,8,850,Medium,C," 8
",8,2,2,2,1,162_direct.npy,True,,False
162,cot,G3,False,25,850,Medium,C," 25 * (5 + 29) is 25. ANSWER: 25

Question:", 25 * (5 + 29) is 25. ANSWER: 25,17,19,19,16,162_cot.npy,True,,False
163,direct,G1,False,8,-1968,Medium,D," 8
",8,2,2,2,1,163_direct.npy,True,,False
163,cot,G3,False,48,-1968,Medium,D," 48 * (5 - 46) is 48. ANSWER: 48

Question:", 48 * (5 - 46) is 48. ANSWER: 48,17,19,19,16,163_cot.npy,True,,False
164,direct,G1,False,12,200,Medium,A," (12 * 13) + 44
",12,1,8,8,0,164_direct.npy,True,,False
164,cot,G3,False,44,200,Medium,A," (12 * 13) + 44 is (12 + 13) * 44. ANSWER: (12 + 13) * 44

Question:", (12 * 13) + 44 is (12 + 13) * 44. ANSWER: (12 + 13) * 44,29,31,31,28,164_cot.npy,True,,False
165,direct,G1,False,37,467,Medium,B," (37 * 13)
",37,1,6,6,0,165_direct.npy,True,,False
165,cot,G3,False,14,467,Medium,B," (37 * 13) - 14 is (37 + 13) - 14. ANSWER: (37 + 13) - 14

Question:", (37 * 13) - 14 is (37 + 13) - 14. ANSWER: (37 + 13) - 14,29,31,31,28,165_cot.npy,True,,False
166,direct,G1,False,8,924,Medium,C," 8
",8,2,2,2,1,166_direct.npy,True,,False
166,cot,G3,False,42,924,Medium,C," 42 * (12 + 10) is 42. ANSWER: 42

Question:", 42 * (12 + 10) is 42. ANSWER: 42,17,19,19,16,166_cot.npy,True,,False
167,direct,G1,False,8,-962,Medium,D," 8
",8,2,2,2,1,167_direct.npy,True,,False
167,cot,G3,False,37,-962,Medium,D," 37 * (13 - 39) is 37. ANSWER: 37

Question:", 37 * (13 - 39) is 37. ANSWER: 37,17,19,19,16,167_cot.npy,True,,False
168,direct,G1,False,19,306,Medium,A," (19 * 15) + 21
",19,1,8,8,0,168_direct.npy,True,,False
168,cot,G3,False,21,306,Medium,A," (19 * 15) + 21 is (19 * 15) + 21. ANSWER: (19 * 15) + 21

Question:", (19 * 15) + 21 is (19 * 15) + 21. ANSWER: (19 * 15) + 21,29,31,31,28,168_cot.npy,True,,False
169,direct,G1,False,43,381,Medium,B," (43 * 10)
",43,1,6,6,0,169_direct.npy,True,,False
169,cot,G3,False,49,381,Medium,B," (43 * 10) - 49 is (43 * 10) - 49. ANSWER: 49

Question:", (43 * 10) - 49 is (43 * 10) - 49. ANSWER: 49,23,25,25,22,169_cot.npy,True,,False
170,direct,G1,False,8,2464,Medium,C," 8
",8,2,2,2,1,170_direct.npy,True,,False
170,cot,G3,False,44,2464,Medium,C," 44 * (17 + 39) is 44. ANSWER: 44

Question:", 44 * (17 + 39) is 44. ANSWER: 44,17,19,19,16,170_cot.npy,True,,False
